50.645132 -29.239980 3
50.750951 -29.301075 3
50.856770 -29.362170 5
50.962590 -29.423265 5
51.068409 -29.484360 3
51.174228 -29.545455 4
51.280048 -29.606549 4
51.385867 -29.667644 4
51.491686 -29.728739 4
51.597506 -29.789834 4
51.703325 -29.850929 5
51.809144 -29.912023 3
51.914964 -29.973118 3
52.020783 -30.034213 4
52.126602 -30.095308 5
52.232422 -30.156403 4
52.338241 -30.217498 2
52.444060 -30.278592 4
52.549880 -30.339687 5
52.655699 -30.400782 5
52.761518 -30.461877 7
52.867338 -30.522972 3
52.973157 -30.584066 3
53.078976 -30.645161 5
53.184796 -30.706256 5
53.290615 -30.767351 3
53.396434 -30.828446 5
53.502254 -30.889541 5
53.608073 -30.950635 4
53.713892 -31.011730 5
53.819712 -31.072825 5
53.925531 -31.133920 3
54.031350 -31.195015 4
54.137170 -31.256109 5
54.242989 -31.317204 5
54.348808 -31.378299 3
54.454628 -31.439394 3
54.560447 -31.500489 5
54.666266 -31.561584 5
54.772086 -31.622678 5
54.877905 -31.683773 6
54.983724 -31.744868 4
55.089544 -31.805963 5
55.195363 -31.867058 6
55.301182 -31.928152 6
55.407002 -31.989247 5
55.512821 -32.050342 6
55.618640 -32.111437 6
55.724460 -32.172532 5
55.830279 -32.233627 6
55.936098 -32.294721 5
56.041918 -32.355816 6
56.147737 -32.416911 5
56.253556 -32.478006 5
56.359376 -32.539101 7
56.465195 -32.600196 5
56.571014 -32.661290 3
56.676834 -32.722385 7
56.782653 -32.783480 4
56.888472 -32.844575 7
56.994292 -32.905670 6
57.100111 -32.966764 7
57.205930 -33.027859 7
57.311750 -33.088954 7
57.417569 -33.150049 7
57.523388 -33.211144 4
57.629208 -33.272239 7
57.735027 -33.333333 5
57.840846 -33.394428 4
57.946666 -33.455523 7
58.052485 -33.516618 6
58.158304 -33.577713 7
58.264124 -33.638807 7
58.369943 -33.699902 7
58.475762 -33.760997 8
58.581582 -33.822092 5
58.687401 -33.883187 7
58.793220 -33.944282 5
58.899040 -34.005376 5
59.004859 -34.066471 5
59.110678 -34.127566 5
59.216498 -34.188661 5
59.322317 -34.249756 5
59.428136 -34.310850 5
59.533956 -34.371945 5
59.639775 -34.433040 6
59.745594 -34.494135 5
59.851414 -34.555230 6
59.957233 -34.616325 5
60.063052 -34.677419 5
60.168872 -34.738514 4
60.274691 -34.799609 3
60.380510 -34.860704 3
60.486330 -34.921799 5
60.592149 -34.982893 3
60.697968 -35.043988 5
60.803788 -35.105083 5
60.909607 -35.166178 3
61.015426 -35.227273 4
61.121246 -35.288368 6
61.227065 -35.349462 3
61.332884 -35.410557 5
61.438703 -35.471652 3
61.544523 -35.532747 3
61.650342 -35.593842 5
61.756161 -35.654936 5
61.861981 -35.716031 4
61.967800 -35.777126 4
62.073619 -35.838221 6
62.179439 -35.899316 3
62.285258 -35.960411 3
62.391077 -36.021505 4
62.496897 -36.082600 5
62.602716 -36.143695 4
62.708535 -36.204790 4
62.814355 -36.265885 4
62.920174 -36.326979 3
63.025993 -36.388074 3
63.131813 -36.449169 5
63.237632 -36.510264 5
63.343451 -36.571359 3
63.449271 -36.632454 3
63.555090 -36.693548 5
63.660909 -36.754643 4
63.766729 -36.815738 4
63.872548 -36.876833 5
63.978367 -36.937928 3
64.084187 -36.999022 4
64.190006 -37.060117 1
64.295825 -37.121212 2
64.401645 -37.182307 3
64.507464 -37.243402 3
64.613283 -37.304497 3
64.719103 -37.365591 3
64.824922 -37.426686 3
64.930741 -37.487781 2
65.036561 -37.548876 4
65.142380 -37.609971 1
65.248199 -37.671065 3
65.354019 -37.732160 5
65.459838 -37.793255 2
65.565657 -37.854350 3
65.671477 -37.915445 5
65.777296 -37.976540 5
65.883115 -38.037634 4
65.988935 -38.098729 4
66.094754 -38.159824 2
66.200573 -38.220919 2
66.306393 -38.282014 3
66.412212 -38.343109 3
66.518031 -38.404203 3
66.623851 -38.465298 4
66.729670 -38.526393 5
66.835489 -38.587488 3
66.941309 -38.648583 3
67.047128 -38.709677 3
67.152947 -38.770772 3
67.258767 -38.831867 3
67.364586 -38.892962 1
67.470405 -38.954057 3
67.576225 -39.015152 4
67.682044 -39.076246 3
67.787863 -39.137341 5
67.893683 -39.198436 4
67.999502 -39.259531 2
68.105321 -39.320626 4
68.211141 -39.381720 3
68.316960 -39.442815 2
68.422779 -39.503910 5
68.528599 -39.565005 5
68.634418 -39.626100 4
68.740237 -39.687195 3
68.846057 -39.748289 3
68.951876 -39.809384 5
69.057695 -39.870479 5
69.163515 -39.931574 5
69.269334 -39.992669 3
69.375153 -40.053763 5
69.480973 -40.114858 6
69.586792 -40.175953 4
69.692611 -40.237048 7
69.798431 -40.298143 5
69.904250 -40.359238 5
70.010069 -40.420332 4
70.115889 -40.481427 3
70.221708 -40.542522 3
70.327527 -40.603617 5
70.433347 -40.664712 5
70.539166 -40.725806 5
70.644985 -40.786901 5
70.750805 -40.847996 6
70.856624 -40.909091 3
70.962443 -40.970186 3
71.068263 -41.031281 4
71.174082 -41.092375 5
71.279901 -41.153470 5
71.385721 -41.214565 3
71.491540 -41.275660 5
71.597359 -41.336755 3
71.703179 -41.397849 4
71.808998 -41.458944 3
71.914817 -41.520039 3
72.020637 -41.581134 3
72.126456 -41.642229 3
72.232275 -41.703324 5
72.338095 -41.764418 3
72.443914 -41.825513 3
72.549733 -41.886608 5
72.655553 -41.947703 4
72.761372 -42.008798 5
72.867191 -42.069892 5
72.973011 -42.130987 3
73.078830 -42.192082 4
73.184649 -42.253177 2
73.290469 -42.314272 4
73.396288 -42.375367 5
73.502107 -42.436461 5
73.607927 -42.497556 2
73.713746 -42.558651 7
73.819565 -42.619746 6
73.925385 -42.680841 7
74.031204 -42.741935 7
74.137023 -42.803030 5
74.242843 -42.864125 4
74.348662 -42.925220 5
74.454481 -42.986315 5
74.560301 -43.047410 3
74.666120 -43.108504 4
74.771939 -43.169599 2
74.877759 -43.230694 4
74.983578 -43.291789 6
75.089397 -43.352884 5
75.195217 -43.413978 3
75.301036 -43.475073 3
75.406855 -43.536168 5
75.512675 -43.597263 3
75.618494 -43.658358 5
75.724313 -43.719453 5
75.830132 -43.780547 5
75.935952 -43.841642 4
76.041771 -43.902737 7
76.147590 -43.963832 5
76.253410 -44.024927 4
76.359229 -44.086022 5
76.465048 -44.147116 3
76.570868 -44.208211 5
76.676687 -44.269306 6
76.782506 -44.330401 5
76.888326 -44.391496 4
76.994145 -44.452590 4
77.099964 -44.513685 6
77.205784 -44.574780 4
77.311603 -44.635875 3
77.417422 -44.696970 4
77.523242 -44.758065 4
77.629061 -44.819159 3
77.734880 -44.880254 3
77.840700 -44.941349 5
77.946519 -45.002444 5
78.052338 -45.063539 5
78.158158 -45.124633 5
78.263977 -45.185728 7
78.369796 -45.246823 5
78.475616 -45.307918 5
78.581435 -45.369013 5
78.687254 -45.430108 5
78.793074 -45.491202 5
78.898893 -45.552297 5
79.004712 -45.613392 3
79.110532 -45.674487 5
79.216351 -45.735582 5
79.322170 -45.796676 5
79.427990 -45.857771 5
79.533809 -45.918866 6
79.639628 -45.979961 3
79.745448 -46.041056 5
79.851267 -46.102151 4
79.957086 -46.163245 7
80.062906 -46.224340 5
80.168725 -46.285435 6
80.274544 -46.346530 7
80.380364 -46.407625 8
80.486183 -46.468719 7
80.592002 -46.529814 4
80.697822 -46.590909 5
80.803641 -46.652004 6
80.909460 -46.713099 5
81.015280 -46.774194 7
81.121099 -46.835288 7
81.226918 -46.896383 6
81.332738 -46.957478 4
81.438557 -47.018573 5
81.544376 -47.079668 2
81.650196 -47.140762 5
81.756015 -47.201857 6
81.861834 -47.262952 7
81.967654 -47.324047 5
82.073473 -47.385142 6
82.179292 -47.446237 4
82.285112 -47.507331 5
82.390931 -47.568426 8
82.496750 -47.629521 6
82.602570 -47.690616 8
82.708389 -47.751711 7
82.814208 -47.812805 7
82.920028 -47.873900 6
83.025847 -47.934995 5
83.131666 -47.996090 7
83.237486 -48.057185 7
83.343305 -48.118280 6
83.449124 -48.179374 3
83.554944 -48.240469 5
83.660763 -48.301564 8
83.766582 -48.362659 8
83.872402 -48.423754 7
83.978221 -48.484848 5
84.084040 -48.545943 6
84.189860 -48.607038 3
84.295679 -48.668133 5
84.401498 -48.729228 5
84.507318 -48.790323 5
84.613137 -48.851417 8
84.718956 -48.912512 6
84.824776 -48.973607 7
84.930595 -49.034702 5
85.036414 -49.095797 4
85.142234 -49.156891 4
85.248053 -49.217986 6
85.353872 -49.279081 7
85.459692 -49.340176 8
85.565511 -49.401271 6
85.671330 -49.462366 3
85.777150 -49.523460 5
85.882969 -49.584555 5
85.988788 -49.645650 5
86.094608 -49.706745 5
86.200427 -49.767840 5
86.306246 -49.828935 7
86.412066 -49.890029 5
86.517885 -49.951124 3
86.623704 -50.012219 4
86.729524 -50.073314 7
86.835343 -50.134409 5
86.941162 -50.195503 5
87.046982 -50.256598 4
87.152801 -50.317693 4
87.258620 -50.378788 3
87.364440 -50.439883 6
87.470259 -50.500978 5
87.576078 -50.562072 5
87.681898 -50.623167 3
87.787717 -50.684262 5
87.893536 -50.745357 7
87.999356 -50.806452 5
88.105175 -50.867546 4
88.210994 -50.928641 5
88.316814 -50.989736 5
88.422633 -51.050831 5
88.528452 -51.111926 4
88.634272 -51.173021 3
88.740091 -51.234115 5
88.845910 -51.295210 4
88.951730 -51.356305 5
89.057549 -51.417400 4
89.163368 -51.478495 6
89.269188 -51.539589 4
89.375007 -51.600684 4
89.480826 -51.661779 3
89.586646 -51.722874 3
89.692465 -51.783969 4
89.798284 -51.845064 3
89.904104 -51.906158 5
90.009923 -51.967253 3
90.115742 -52.028348 5
90.221561 -52.089443 5
90.327381 -52.150538 5
90.433200 -52.211632 5
90.539019 -52.272727 5
90.644839 -52.333822 4
90.750658 -52.394917 4
90.856477 -52.456012 1
90.962297 -52.517107 5
91.068116 -52.578201 5
91.173935 -52.639296 3
91.279755 -52.700391 3
91.385574 -52.761486 3
91.491393 -52.822581 5
91.597213 -52.883675 4
91.703032 -52.944770 4
91.808851 -53.005865 2
91.914671 -53.066960 5
92.020490 -53.128055 6
92.126309 -53.189150 3
92.232129 -53.250244 4
92.337948 -53.311339 5
92.443767 -53.372434 5
92.549587 -53.433529 5
92.655406 -53.494624 3
92.761225 -53.555718 4
92.867045 -53.616813 3
92.972864 -53.677908 5
93.078683 -53.739003 4
93.184503 -53.800098 6
93.290322 -53.861193 3
93.396141 -53.922287 4
93.501961 -53.983382 3
93.607780 -54.044477 3
93.713599 -54.105572 3
93.819419 -54.166667 1
93.925238 -54.227761 3
94.031057 -54.288856 4
94.136877 -54.349951 4
94.242696 -54.411046 3
94.348515 -54.472141 3
94.454335 -54.533236 3
94.560154 -54.594330 5
94.665973 -54.655425 4
94.771793 -54.716520 5
94.877612 -54.777615 4
94.983431 -54.838710 4
95.089251 -54.899804 3
95.195070 -54.960899 3
95.300889 -55.021994 3
95.406709 -55.083089 3
95.512528 -55.144184 4
95.618347 -55.205279 2
95.724167 -55.266373 3
95.829986 -55.327468 3
95.935805 -55.388563 3
96.041625 -55.449658 2
96.147444 -55.510753 3
96.253263 -55.571848 5
96.359083 -55.632942 5
96.464902 -55.694037 3
96.570721 -55.755132 3
96.676541 -55.816227 3
96.782360 -55.877322 3
96.888179 -55.938416 1
96.993999 -55.999511 5
97.099818 -56.060606 3
97.205637 -56.121701 4
97.311457 -56.182796 3
97.417276 -56.243891 4
97.523095 -56.304985 3
97.628915 -56.366080 3
97.734734 -56.427175 4
97.840553 -56.488270 2
97.946373 -56.549365 1
98.052192 -56.610459 2
98.158011 -56.671554 1
98.263831 -56.732649 5
98.369650 -56.793744 1
98.475469 -56.854839 3
98.581289 -56.915934 3
98.687108 -56.977028 2
98.792927 -57.038123 4
98.898747 -57.099218 3
99.004566 -57.160313 5
99.110385 -57.221408 5
99.216205 -57.282502 3
99.322024 -57.343597 4
99.427843 -57.404692 5
99.533663 -57.465787 3
99.639482 -57.526882 4
99.745301 -57.587977 5
99.851121 -57.649071 3
99.956940 -57.710166 4
100.062759 -57.771261 3
100.168579 -57.832356 3
100.274398 -57.893451 3
100.380217 -57.954545 4
100.486037 -58.015640 3
100.591856 -58.076735 4
100.697675 -58.137830 3
100.803495 -58.198925 4
100.909314 -58.260020 4
101.015133 -58.321114 4
101.120953 -58.382209 3
101.226772 -58.443304 4
101.332591 -58.504399 3
101.438411 -58.565494 5
101.544230 -58.626588 6
101.650049 -58.687683 3
101.755869 -58.748778 4
101.861688 -58.809873 3
101.967507 -58.870968 4
102.073327 -58.932063 5
102.179146 -58.993157 4
102.284965 -59.054252 2
102.390785 -59.115347 5
102.496604 -59.176442 3
102.602423 -59.237537 7
102.708243 -59.298631 7
102.814062 -59.359726 5
102.919881 -59.420821 5
103.025701 -59.481916 5
103.131520 -59.543011 5
103.237339 -59.604106 5
103.343159 -59.665200 5
103.448978 -59.726295 6
103.554797 -59.787390 3
103.660617 -59.848485 5
103.766436 -59.909580 3
103.872255 -59.970674 5
103.978075 -60.031769 3
104.083894 -60.092864 5
104.189713 -60.153959 3
104.295532 -60.215054 4
104.401352 -60.276149 5
104.507171 -60.337243 6
104.612990 -60.398338 5
104.718810 -60.459433 5
104.824629 -60.520528 5
104.930448 -60.581623 6
105.036268 -60.642717 3
105.142087 -60.703812 4
105.247906 -60.764907 4
105.353726 -60.826002 5
105.459545 -60.887097 5
105.565364 -60.948192 5
105.671184 -61.009286 3
105.777003 -61.070381 5
105.882822 -61.131476 3
105.988642 -61.192571 2
106.094461 -61.253666 3
106.200280 -61.314761 5
106.306100 -61.375855 4
106.411919 -61.436950 6
106.517738 -61.498045 5
106.623558 -61.559140 1
106.729377 -61.620235 4
106.835196 -61.681329 4
106.941016 -61.742424 3
107.046835 -61.803519 3
107.152654 -61.864614 4
107.258474 -61.925709 6
107.364293 -61.986804 6
107.470112 -62.047898 5
107.575932 -62.108993 3
107.681751 -62.170088 4
107.787570 -62.231183 5
107.893390 -62.292278 3
107.999209 -62.353372 5
108.105028 -62.414467 5
108.210848 -62.475562 6
108.316667 -62.536657 7
108.422486 -62.597752 5
108.528306 -62.658847 4
108.634125 -62.719941 5
108.739944 -62.781036 7
108.845764 -62.842131 5
108.951583 -62.903226 5
109.057402 -62.964321 5
109.163222 -63.025415 7
109.269041 -63.086510 6
109.374860 -63.147605 5
109.480680 -63.208700 4
109.586499 -63.269795 8
109.692318 -63.330890 5
109.798138 -63.391984 6
109.903957 -63.453079 6
110.009776 -63.514174 5
110.115596 -63.575269 5
110.221415 -63.636364 7
110.327234 -63.697458 2
110.433054 -63.758553 5
110.538873 -63.819648 5
110.644692 -63.880743 5
110.750512 -63.941838 7
110.856331 -64.002933 5
110.962150 -64.064027 5
111.067970 -64.125122 5
111.173789 -64.186217 7
111.279608 -64.247312 4
111.385428 -64.308407 2
111.491247 -64.369501 5
111.597066 -64.430596 5
111.702886 -64.491691 6
111.808705 -64.552786 5
111.914524 -64.613881 4
112.020344 -64.674976 5
112.126163 -64.736070 7
112.231982 -64.797165 6
112.337802 -64.858260 5
112.443621 -64.919355 6
112.549440 -64.980450 3
112.655260 -65.041544 6
112.761079 -65.102639 3
112.866898 -65.163734 6
112.972718 -65.224829 6
113.078537 -65.285924 4
113.184356 -65.347019 7
113.290176 -65.408113 5
113.395995 -65.469208 5
113.501814 -65.530303 5
113.607634 -65.591398 6
113.713453 -65.652493 5
113.819272 -65.713587 7
113.925092 -65.774682 7
114.030911 -65.835777 5
114.136730 -65.896872 5
114.242550 -65.957967 6
114.348369 -66.019062 4
114.454188 -66.080156 5
114.560008 -66.141251 6
114.665827 -66.202346 5
114.771646 -66.263441 4
114.877466 -66.324536 6
114.983285 -66.385630 3
115.089104 -66.446725 5
115.194924 -66.507820 5
115.300743 -66.568915 6
115.406562 -66.630010 6
115.512382 -66.691105 5
115.618201 -66.752199 5
115.724020 -66.813294 5
115.829840 -66.874389 6
115.935659 -66.935484 4
116.041478 -66.996579 5
116.147298 -67.057674 5
116.253117 -67.118768 5
116.358936 -67.179863 4
116.464756 -67.240958 4
116.570575 -67.302053 3
116.676394 -67.363148 5
116.782214 -67.424242 3
116.888033 -67.485337 6
116.993852 -67.546432 5
117.099672 -67.607527 5
117.205491 -67.668622 4
117.311310 -67.729717 6
117.417130 -67.790811 3
117.522949 -67.851906 4
117.628768 -67.913001 5
117.734588 -67.974096 5
117.840407 -68.035191 6
117.946226 -68.096285 3
118.052046 -68.157380 5
118.157865 -68.218475 6
118.263684 -68.279570 5
118.369504 -68.340665 5
118.475323 -68.401760 6
118.581142 -68.462854 5
118.686961 -68.523949 5
118.792781 -68.585044 5
118.898600 -68.646139 5
119.004419 -68.707234 4
119.110239 -68.768328 7
119.216058 -68.829423 5
119.321877 -68.890518 3
119.427697 -68.951613 5
119.533516 -69.012708 4
119.639335 -69.073803 5
119.745155 -69.134897 6
119.850974 -69.195992 5
119.956793 -69.257087 4
120.062613 -69.318182 5
120.168432 -69.379277 3
120.274251 -69.440371 5
120.380071 -69.501466 6
120.485890 -69.562561 5
120.591709 -69.623656 4
120.697529 -69.684751 5
120.803348 -69.745846 4
120.909167 -69.806940 3
121.014987 -69.868035 4
121.120806 -69.929130 5
121.226625 -69.990225 4
121.332445 -70.051320 4
121.438264 -70.112414 3
121.544083 -70.173509 5
121.649903 -70.234604 4
121.755722 -70.295699 5
121.861541 -70.356794 3
121.967361 -70.417889 3
122.073180 -70.478983 4
122.178999 -70.540078 5
122.284819 -70.601173 6
122.390638 -70.662268 4
122.496457 -70.723363 5
122.602277 -70.784457 5
122.708096 -70.845552 3
122.813915 -70.906647 5
122.919735 -70.967742 5
123.025554 -71.028837 6
123.131373 -71.089932 5
123.237193 -71.151026 3
123.343012 -71.212121 5
123.448831 -71.273216 5
123.554651 -71.334311 6
123.660470 -71.395406 5
123.766289 -71.456500 3
123.872109 -71.517595 4
123.977928 -71.578690 5
124.083747 -71.639785 7
124.189567 -71.700880 7
124.295386 -71.761975 5
124.401205 -71.823069 5
124.507025 -71.884164 5
124.612844 -71.945259 7
124.718663 -72.006354 5
124.824483 -72.067449 6
124.930302 -72.128543 6
125.036121 -72.189638 6
125.141941 -72.250733 5
125.247760 -72.311828 7
125.353579 -72.372923 6
125.459399 -72.434018 5
125.565218 -72.495112 5
125.671037 -72.556207 5
125.776857 -72.617302 5
125.882676 -72.678397 5
125.988495 -72.739492 6
126.094315 -72.800587 6
126.200134 -72.861681 4
126.305953 -72.922776 6
126.411773 -72.983871 5
126.517592 -73.044966 3
126.623411 -73.106061 3
126.729231 -73.167155 5
126.835050 -73.228250 4
126.940869 -73.289345 6
127.046689 -73.350440 4
127.152508 -73.411535 3
127.258327 -73.472630 5
127.364147 -73.533724 6
127.469966 -73.594819 3
127.575785 -73.655914 7
127.681605 -73.717009 3
127.787424 -73.778104 2
127.893243 -73.839198 4
127.999063 -73.900293 5
128.104882 -73.961388 3
128.210701 -74.022483 2
128.316521 -74.083578 4
128.422340 -74.144673 3
128.528159 -74.205767 3
128.633979 -74.266862 3
128.739798 -74.327957 1
128.845617 -74.389052 5
128.951437 -74.450147 5
129.057256 -74.511241 3
129.163075 -74.572336 5
129.268895 -74.633431 4
129.374714 -74.694526 6
129.480533 -74.755621 5
129.586353 -74.816716 3
129.692172 -74.877810 5
129.797991 -74.938905 2
129.903811 -75.000000 4

21.855412 -12.138409 7
21.962232 -12.197736 6
22.069052 -12.257064 7
22.175872 -12.316391 7
22.282693 -12.375719 4
22.389513 -12.435046 5
22.496333 -12.494374 6
22.603153 -12.553702 8
22.709973 -12.613029 7
22.816794 -12.672357 9
22.923614 -12.731684 7
23.030434 -12.791012 7
23.137254 -12.850339 6
23.244074 -12.909667 9
23.350895 -12.968994 9
23.457715 -13.028322 8
23.564535 -13.087649 9
23.671355 -13.146977 7
23.778175 -13.206304 9
23.884996 -13.265632 11
23.991816 -13.324959 9
24.098636 -13.384287 8
24.205456 -13.443614 9
24.312276 -13.502942 8
24.419097 -13.562269 9
24.525917 -13.621597 10
24.632737 -13.680924 8
24.739557 -13.740252 7
24.846377 -13.799579 9
24.953198 -13.858907 7
25.060018 -13.918234 5
25.166838 -13.977562 6
25.273658 -14.036889 7
25.380478 -14.096217 5
25.487299 -14.155544 5
25.594119 -14.214872 5
25.700939 -14.274199 7
25.807759 -14.333527 9
25.914579 -14.392854 8
26.021399 -14.452182 7
26.128220 -14.511509 7
26.235040 -14.570837 7
26.341860 -14.630164 6
26.448680 -14.689492 7
26.555500 -14.748819 6
26.662321 -14.808147 7
26.769141 -14.867474 5
26.875961 -14.926802 6
26.982781 -14.986129 7
27.089601 -15.045457 7
27.196422 -15.104785 4
27.303242 -15.164112 5
