21.650635 -12.500000 6
21.756454 -12.561095 5
21.862274 -12.622190 6
21.968093 -12.683284 5
22.073912 -12.744379 7
22.179732 -12.805474 4
22.285551 -12.866569 4
22.391370 -12.927664 4
22.497190 -12.988759 3
22.603009 -13.049853 3
22.708828 -13.110948 4
22.814648 -13.172043 4
22.920467 -13.233138 5
23.026286 -13.294233 5
23.132106 -13.355327 5
23.237925 -13.416422 4
23.343744 -13.477517 4
23.449564 -13.538612 3
23.555383 -13.599707 5
23.661202 -13.660802 5
23.767022 -13.721896 4
23.872841 -13.782991 8
23.978660 -13.844086 4
24.084480 -13.905181 5
24.190299 -13.966276 5
24.296118 -14.027370 5
24.401938 -14.088465 4
24.507757 -14.149560 5
24.613576 -14.210655 3
24.719396 -14.271750 7
24.825215 -14.332845 7
24.931034 -14.393939 5
25.036854 -14.455034 5
25.142673 -14.516129 6
25.248492 -14.577224 6
25.354312 -14.638319 6
25.460131 -14.699413 3
25.565950 -14.760508 6
25.671770 -14.821603 5
25.777589 -14.882698 4
25.883408 -14.943793 5
25.989228 -15.004888 5
26.095047 -15.065982 5
26.200866 -15.127077 5
26.306686 -15.188172 5
26.412505 -15.249267 6
26.518324 -15.310362 6
26.624144 -15.371457 5
26.729963 -15.432551 3
26.835782 -15.493646 5
26.941602 -15.554741 4
27.047421 -15.615836 3
27.153240 -15.676931 5
27.259060 -15.738025 4
27.364879 -15.799120 3
27.470698 -15.860215 5
27.576518 -15.921310 5
27.682337 -15.982405 5
27.788156 -16.043500 4
27.893976 -16.104594 7
27.999795 -16.165689 5
28.105614 -16.226784 5
28.211434 -16.287879 5
28.317253 -16.348974 6
28.423072 -16.410068 7
28.528892 -16.471163 8
28.634711 -16.532258 4
28.740530 -16.593353 5
28.846350 -16.654448 6
28.952169 -16.715543 5
29.057988 -16.776637 4
29.163808 -16.837732 5
29.269627 -16.898827 6
29.375446 -16.959922 5
29.481266 -17.021017 5
29.587085 -17.082111 6
29.692904 -17.143206 4
29.798724 -17.204301 3
29.904543 -17.265396 5
30.010362 -17.326491 5
30.116182 -17.387586 6
30.222001 -17.448680 5
30.327820 -17.509775 3
30.433640 -17.570870 4
